,dept_abb,course_num,section,instructor_first_name,instructor_last_name,quarter,year,overall_ratings,content_ratings,contribution_ratings,effectiveness_ratings,interest_ratings,amount_learned_ratings,grading_ratings,user_email,user_password,would_take_again,homework_amount,user_country,user_city,is_recorded,teaching_style,participation_weight,level_of_group_work,exam_weight,ReportedCount,exam_difficulty,DateOfReview
2439,BIOL,465.0,A,Moon,Draper,AU,18.0,4.73,4.68,4.83,4.76,4.85,4.93,4.64,formis@msn.com,7nR6%8#2=!,13.31,3.65,United States,Los Angeles,yes,alternative resource heavy,2.71,2.52,2.71,5,2.29,09/30/2018
2440,BIOL,466.0,A,Mandy,Schivell,WI,19.0,4.73,4.83,4.73,4.73,4.88,4.73,4.59,petersen@hotmail.com,l4-gq*=rjn,4.22,3.62,United States,Seattle,yes,industry example based,0.95,1.93,2.42,11,3.62,01/31/2019
2441,BIOL,466.0,A,Justine,Liepkalns,AU,18.0,3.38,3.5,3.92,3.5,4.35,3.77,3.5,bsikdar@mac.com,P*rgjUXQ2~,81.78,4.93,United States,Boston,no,powerpoint driven,4.85,3.48,1.49,14,4.22,09/30/2018
2442,BIOL,467.0,A,Adam,Summers,SP,19.0,3.38,3.3,3.5,3.4,3.5,3.5,2.33,krueger@yahoo.ca,gwDmSzGi7-,41.67,0.44,United States,Bellevue,no,online,3.63,1.76,0.64,1,3.29,05/26/2019
2443,BIOL,468.0,A,Moon,Draper,AU,18.0,4.79,4.75,4.9,4.83,4.93,4.95,4.93,mschwartz@optonline.net,w5IZ=R=5w1,2.23,2.36,United States,Bellevue,no,group work focused,0.96,1.09,2.41,15,2.52,09/30/2018
2444,BIOL,469.0,A,Carl,Bergstrom,SP,19.0,4.43,4.36,4.46,4.27,4.38,4.33,4.53,cliffski@outlook.com,34BMq7c_3?,39.84,3.62,United States,Bellevue,yes,problem based,2.51,2.22,0.88,3,1.38,05/26/2019
2445,BIOL,472.0,A,Janneke,Hille,SP,19.0,4.6,4.38,4.4,4.4,4.75,4.33,4.6,jdhedden@me.com,0T_REt8fqt,71.7,2.31,United States,Portland,no,group work focused,0.28,2.84,3.73,6,0.04,05/26/2019
2446,BIOL,475.0,A,David,Grossnickle,SU,19.0,4.9,4.75,4.9,4.9,4.9,4.9,4.17,dialworld@icloud.com,a3*xYdndI*,34.64,0.53,United States,Seattle,no,online,4.0,4.72,4.88,9,1.55,07/23/2019
2447,BIOL,480.0,A,P,Boersma,SP,19.0,4.91,4.91,4.9,4.91,,,,dowdy@me.com,1$7bpGL9K3,94.48,2.68,United States,Seattle,no,visual,4.74,2.62,0.9,8,3.71,05/26/2019
2448,BIOL,480.0,A,Katie,Holt,SP,19.0,4.91,4.91,4.91,4.91,,,,konit@mac.com,M#g7OrnWA3,3.01,4.98,United States,Boston,no,group work focused,0.79,0.3,4.42,11,1.99,05/26/2019
2449,BIOL,485.0,A,Eva,Ma,SU,19.0,4.4,4.81,4.58,4.33,4.71,4.58,4.4,lipeng@sbcglobal.net,m890O42dag,7.18,2.88,United States,Boston,yes,group work focused,2.62,1.32,4.95,12,0.47,07/23/2019
2450,BIOL,485.0,A,Alison,Crowe,AU,18.0,4.72,4.72,4.8,4.72,4.8,4.72,4.63,josem@me.com,5=7D9XpD2g,24.84,4.51,United States,Boston,no,problem based,3.11,2.4,2.87,1,2.14,09/30/2018
2451,BIOL,485.0,B,Eva,Ma,SU,19.0,4.0,4.17,3.83,3.5,4.17,3.83,3.17,lamprecht@sbcglobal.net,kn^JA83_fz,30.21,3.53,United States,Boston,no,powerpoint driven,3.99,4.24,3.32,13,0.35,07/23/2019
2452,BIOL,485.0,B,Rebecca,Price,WI,19.0,3.0,3.25,3.25,2.9,3.33,3.17,3.5,andersbr@me.com,fT1Qm_5WZP,13.8,2.43,United States,Seattle,no,visual,1.71,3.73,3.85,4,3.61,01/31/2019
2453,BIOL,485.0,B,Jay,Parrish,AU,18.0,4.5,4.5,4.0,3.5,3.5,4.5,4.0,satch@att.net,196tG8Q+bx,96.3,1.32,United States,Portland,no,alternative resource heavy,1.25,1.49,2.72,8,4.52,09/30/2018
2454,BIOL,485.0,B,Rebecca,Price,SP,19.0,4.07,4.21,4.68,4.17,4.6,4.28,4.21,cgarcia@live.com,736-jgvS!8,66.8,4.09,United States,Portland,no,powerpoint driven,0.29,4.06,3.46,0,1.0,05/26/2019
2455,BIOL,485.0,C,Clemens,Cabernard,WI,19.0,4.0,4.13,4.71,4.58,4.33,4.33,3.0,yamla@msn.com,O$AuL4i2oA,12.98,3.35,United States,Issaquah,yes,industry example based,1.4,0.85,0.73,3,1.87,01/31/2019
2456,BIOL,486.0,A,Kenneth,Sebens,WI,19.0,4.83,4.83,4.83,4.83,4.5,5.0,4.0,jdhildeb@comcast.net,pZP2DTtHq9,77.75,2.14,United States,Los Angeles,no,group work focused,4.93,0.61,0.34,6,1.26,01/31/2019
2457,BIOL,489.0,A,Jessica,McAbee,WI,19.0,4.78,4.78,4.85,4.69,4.85,4.78,4.91,marcs@yahoo.com,9ST796R5on,13.76,1.08,United States,Issaquah,no,visual,3.21,1.49,3.56,2,1.79,01/31/2019
2458,BIOL,489.0,A,Veronica,Di,SP,19.0,4.86,4.86,4.86,4.86,4.75,4.75,4.75,keutzer@yahoo.ca,p#Vv~e9Vb5,29.52,0.38,United States,Los Angeles,no,alternative resource heavy,1.11,2.36,1.34,15,0.32,05/26/2019
2459,BIOL,492.0,A,Linda,Martin-Morris,SP,19.0,4.8,4.75,4.92,4.84,4.88,4.69,4.84,loscar@sbcglobal.net,iFVzy@jiQ4,95.96,0.31,United States,Portland,no,powerpoint driven,4.84,0.59,3.4,4,0.47,05/26/2019
2460,BIOL,495.0,A,Alexander,Paredez,WI,19.0,4.07,4.1,4.17,3.5,4.14,3.78,4.08,giafly@icloud.com,4CZ1qn=?DQ,27.13,4.75,United States,San Francisco,no,group work focused,3.62,2.51,1.56,6,2.0,01/31/2019
2461,BIOL,497.0,A,Alexa,Clemmons,SP,19.0,4.7,4.75,4.79,4.7,4.79,4.75,4.64,clkao@aol.com,c3ecJRKx%x,93.41,3.6,United States,Portland,yes,group work focused,2.43,4.84,1.66,11,2.98,05/26/2019
2462,BIOL,560.0,A,Kenneth,Sebens,AU,18.0,4.0,4.0,4.5,4.5,4.75,4.0,4.83,comdig@gmail.com,J49Hr1Xy7S,65.7,2.81,United States,Issaquah,no,group work focused,0.62,1.33,2.94,8,4.02,09/30/2018
2463,BIOL,560.0,A,Jennifer,Ruesink,AU,18.0,4.0,4.17,5.0,4.83,4.83,4.17,4.75,jeteve@optonline.net,LjfQ#@n3A5,25.96,1.26,United States,Boston,no,powerpoint driven,0.28,3.06,4.17,2,0.12,09/30/2018
2464,BIOPROJ,401.0,A,Bart,Staker,AU,18.0,4.06,3.75,4.0,4.13,3.75,3.83,3.5,multiplx@me.com,KC11IQn=dp,87.64,3.5,United States,Portland,yes,online,2.32,2.51,1.46,11,1.99,09/30/2018
2465,BIOPROJ,401.0,S,Bart,Staker,SP,19.0,4.33,4.25,4.56,4.43,4.44,4.44,4.67,uraeus@live.com,J@6f2xc18i,14.6,0.22,United States,Los Angeles,yes,group work focused,2.07,3.54,3.03,7,2.79,05/26/2019
2466,BIOPROJ,499.0,A,Bart,Staker,SP,19.0,3.25,3.3,3.67,3.5,3.7,3.67,3.5,dwheeler@aol.com,If!ERwY9RO,59.1,1.86,United States,Boston,no,online,2.22,3.2,0.35,6,4.28,05/26/2019
2467,BIOPROJ,499.0,S,Bart,Staker,AU,18.0,4.81,4.81,4.81,4.71,4.89,4.42,4.58,hmbrand@verizon.net,8+36BxU~3z,80.27,4.13,United States,Los Angeles,yes,visual,3.01,0.73,3.13,13,0.52,09/30/2018
2468,BIOST,310.0,A,Lyndia,Brumback,WI,19.0,3.02,3.24,3.18,2.81,3.65,3.24,3.57,amaranth@yahoo.ca,n%MCo#23sj,21.31,2.35,United States,Los Angeles,yes,problem based,4.73,4.34,3.1,13,1.11,01/31/2019
2469,BIOST,512.0,B,Aasthaa,Bansal,WI,19.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,carreras@mac.com,M*1c4&6X2~,47.41,3.99,United States,Seattle,no,visual,2.68,2.37,4.0,4,0.67,01/31/2019
2470,BIOST,513.0,B,Susanne,May,SP,19.0,4.0,5.0,5.0,4.5,4.0,5.0,4.0,scottlee@me.com,727nWsBOEz,88.79,3.02,United States,Portland,yes,visual,4.69,2.21,3.6,2,4.32,05/26/2019
2471,BIOST,524.0,A,Thomas,Fleming,SP,19.0,4.69,4.78,5.0,4.9,4.78,4.57,4.57,purvis@hotmail.com,4Rs@~oJ5!Z,64.81,3.28,United States,Los Angeles,yes,visual,2.71,1.58,4.46,14,2.22,05/26/2019
2472,BIOSTN,512.0,A,Aasthaa,Bansal,WI,19.0,4.17,4.17,4.5,4.3,4.64,4.5,4.21,wildfire@sbcglobal.net,wi79m%l$z6,57.56,1.99,United States,Bellevue,no,alternative resource heavy,0.47,0.45,0.19,13,1.45,01/31/2019
2473,BIS,115.0,A,Shannon,Cram,SP,19.0,4.83,4.81,4.9,4.83,4.9,4.75,4.8,ateniese@sbcglobal.net,H_L3I5Ih4H,66.9,1.25,United States,Boston,no,problem based,3.54,3.91,4.25,15,2.38,05/26/2019
2474,BIS,121.0,A,Gary,Carpenter,SP,19.0,4.63,4.63,4.38,4.63,4.63,4.8,4.63,papathan@me.com,o5TMUBFVl8,54.21,1.0,United States,Los Angeles,yes,powerpoint driven,2.41,3.43,2.24,2,1.42,05/26/2019
2475,BIS,121.0,A,Gary,Carpenter,AU,18.0,3.9,4.5,4.67,4.3,4.67,4.67,4.79,alhajj@gmail.com,E2?a&c96y_,50.19,1.68,United States,San Francisco,no,powerpoint driven,3.79,2.1,3.21,9,2.21,09/30/2018
2476,BIS,121.0,A,Barbara,Noah,WI,19.0,,,,,,,,dmath@hotmail.com,u_%wLiEhln,29.85,1.57,United States,San Francisco,no,alternative resource heavy,2.92,3.64,2.45,10,0.56,01/31/2019
2477,BIS,121.0,A,Baorong,Liang,SU,19.0,3.63,3.63,3.63,3.63,3.63,3.67,3.25,chinthaka@live.com,Fhf3IF#~zL,94.33,0.67,United States,Boston,yes,alternative resource heavy,1.52,3.98,4.64,10,1.42,07/23/2019
2478,BIS,121.0,B,Barbara,Noah,SP,19.0,,,,,,,,pjacklam@comcast.net,Z7g_-m4ymE,19.08,1.21,United States,Boston,yes,online,3.11,4.52,0.17,4,0.66,05/26/2019
2479,BIS,121.0,B,Gary,Carpenter,AU,18.0,4.81,4.71,4.71,4.71,4.81,4.81,4.89,kimvette@optonline.net,2y_S5klY!K,33.42,5.0,United States,Los Angeles,yes,group work focused,4.06,2.5,2.54,2,1.88,09/30/2018
2480,BIS,121.0,B,Gary,Carpenter,WI,19.0,4.17,4.0,4.5,4.5,4.33,4.4,4.0,bryam@aol.com,0tdFZ7$z*l,66.18,2.29,United States,Bellevue,no,group work focused,0.23,1.92,1.88,2,3.79,01/31/2019
2481,BIS,121.0,C,Barbara,Noah,SP,19.0,,,,,,,,curly@outlook.com,6a~c3Kz8+d,89.29,1.65,United States,Portland,yes,problem based,3.2,3.16,1.34,0,3.89,05/26/2019
2482,BIS,131.0,A,Carrie,Bodle,AU,18.0,,,,,,,,rgarton@hotmail.com,Zzby~IoKz1,62.92,4.12,United States,Boston,no,problem based,1.17,2.67,0.48,8,4.06,09/30/2018
2483,BIS,132.0,A,Howard,Hsu,WI,19.0,5.0,5.0,5.0,5.0,5.0,4.88,4.88,biglou@sbcglobal.net,81wHC3~ZsC,42.66,4.04,United States,Portland,no,group work focused,3.23,4.62,1.19,5,1.21,01/31/2019
2484,BIS,132.0,A,Howard,Hsu,SP,19.0,4.5,4.59,4.79,4.79,4.91,4.79,4.79,gilmoure@yahoo.ca,N8S=9q2u#N,23.73,2.69,United States,Bellevue,no,industry example based,4.75,0.58,0.69,1,1.08,05/26/2019
2485,BIS,132.0,A,Howard,Hsu,AU,18.0,4.88,4.88,4.88,4.83,4.94,4.91,4.83,stewwy@mac.com,uNax$yxLqI,54.03,0.66,United States,San Francisco,no,online,2.93,4.87,4.95,5,1.43,09/30/2018
2486,BIS,132.0,A,Howard,Hsu,SU,19.0,4.77,4.71,4.94,4.91,4.81,4.86,4.9,carroll@aol.com,V^5WW+-9Y8,42.84,4.68,United States,Portland,no,alternative resource heavy,1.5,4.24,0.1,8,3.25,07/23/2019
2487,BIS,132.0,B,Howard,Hsu,SU,19.0,4.96,4.96,4.96,4.91,4.78,4.69,4.85,rasca@yahoo.com,XcY&3aot4Z,90.74,1.97,United States,Seattle,no,problem based,0.22,3.7,3.87,4,4.69,07/23/2019
2488,BIS,132.0,B,Phillip,Carpenter,SP,19.0,4.38,4.25,4.58,4.58,4.0,3.88,4.38,gilmoure@att.net,Bu9B~@~FD*,43.27,1.55,United States,Boston,no,alternative resource heavy,3.75,0.96,1.57,0,4.06,05/26/2019
2489,BIS,132.0,B,Phillip,Carpenter,AU,18.0,4.83,4.83,4.93,4.93,4.83,4.93,4.63,gfody@att.net,3xie1oBQ2U,89.42,3.5,United States,Seattle,no,alternative resource heavy,4.33,4.54,0.41,5,2.41,09/30/2018
2490,BIS,132.0,B,Phillip,Carpenter,WI,19.0,4.25,4.63,4.63,4.25,4.63,4.63,4.63,bartak@hotmail.com,dPT11A@J7n,82.46,1.06,United States,Portland,yes,alternative resource heavy,2.55,0.32,1.73,12,0.81,01/31/2019
2491,BIS,133.0,A,Gavin,Doyle,SP,19.0,,,,,,,,weidai@icloud.com,z8ysic4fiI,59.25,4.31,United States,Seattle,no,group work focused,4.74,2.68,2.27,10,4.38,05/26/2019
2492,BIS,133.0,A,Gavin,Doyle,WI,19.0,4.92,4.92,4.96,4.92,4.92,4.88,4.92,satch@yahoo.ca,B5fevSz4sf,83.56,3.63,United States,Boston,no,industry example based,0.4,0.79,4.19,3,1.22,01/31/2019
2493,BIS,133.0,B,Gavin,Doyle,SP,19.0,,,,,,,,heckerman@comcast.net,u0oQ2Plt3l,42.73,0.21,United States,Boston,yes,alternative resource heavy,4.31,4.83,3.33,4,4.55,05/26/2019
2494,BIS,134.0,A,Diana,Garcia-Snyder,SP,19.0,4.65,4.58,4.77,4.65,4.71,4.25,4.5,jeffcovey@att.net,rfQWTmWmU1,90.51,0.6,United States,Seattle,no,visual,1.6,1.28,2.06,14,2.95,05/26/2019
2495,BIS,134.0,A,Diana,Garcia-Snyder,AU,18.0,3.7,3.75,4.5,4.3,4.75,3.5,3.25,fatelk@gmail.com,8x096g$~=i,82.25,3.33,United States,Boston,no,group work focused,0.69,1.44,0.25,0,1.73,09/30/2018
2496,BIS,134.0,A,Diana,Garcia-Snyder,WI,19.0,4.25,4.21,4.33,4.5,4.5,4.07,4.1,jsmith@live.com,7TPM5nx2*A,81.36,1.42,United States,Portland,no,industry example based,2.85,0.79,2.94,3,3.78,01/31/2019
2497,BIS,134.0,B,Diana,Garcia-Snyder,SP,19.0,4.61,4.5,4.77,4.77,4.77,4.33,4.25,singer@outlook.com,5NXxh&K@f8,44.98,3.82,United States,Bellevue,yes,powerpoint driven,0.14,1.5,4.82,0,4.41,05/26/2019
2498,BIS,134.0,B,Diana,Garcia-Snyder,AU,18.0,4.73,4.65,4.73,4.79,4.73,4.65,4.56,temmink@att.net,cACP*1z*2G,86.35,4.45,United States,Bellevue,no,industry example based,4.22,1.06,4.21,10,0.25,09/30/2018
2499,BIS,134.0,B,Diana,Garcia-Snyder,WI,19.0,4.88,4.79,4.91,4.88,4.87,4.59,4.67,ianbuck@outlook.com,qb+bf8-IW~,26.88,3.93,United States,Boston,no,group work focused,3.21,2.5,0.33,4,1.82,01/31/2019
2500,BIS,135.0,A,Barbara,Noah,WI,19.0,,,,,,,,bachmann@hotmail.com,R7&~#2usp#,0.48,0.75,United States,Issaquah,yes,problem based,2.11,3.42,4.18,10,3.07,01/31/2019
2501,BIS,135.0,A,Barbara,Noah,AU,18.0,,,,,,,,feamster@att.net,wwyCoT+TBV,96.79,2.37,United States,Seattle,no,alternative resource heavy,1.82,3.82,0.15,0,2.33,09/30/2018
2502,BIS,141.0,A,Ursula,Valdez,AU,18.0,4.17,4.25,4.5,4.3,4.5,4.5,3.5,tristan@verizon.net,Bo@512P~W~,52.09,4.11,United States,Boston,no,problem based,0.58,4.96,2.27,6,1.24,09/30/2018
2503,BIS,161.0,A,Samuel,Yum,SP,19.0,4.5,4.58,4.5,4.5,4.33,4.33,4.5,ilial@icloud.com,S0R!jqXh@0,43.12,0.05,United States,Portland,yes,alternative resource heavy,1.64,4.62,1.72,14,0.04,05/26/2019
2504,BIS,161.0,A,Samuel,Yum,WI,19.0,3.69,3.8,4.33,3.82,3.91,3.67,3.25,bester@outlook.com,56CQWVnL0E,80.56,1.41,United States,Issaquah,no,visual,0.0,3.37,4.06,14,4.36,01/31/2019
2505,BIS,161.0,A,Samuel,Yum,AU,18.0,4.0,3.9,4.36,4.1,4.08,4.05,3.5,yenya@live.com,O+A0lnYTdI,59.31,3.26,United States,Portland,no,group work focused,4.22,2.74,0.49,9,4.3,09/30/2018
2506,BIS,170.0,A,Mary,McGuire,SU,19.0,3.41,3.35,3.94,3.28,3.93,3.33,3.33,intlprog@att.net,42aWb9a%a6,33.15,4.97,United States,Boston,no,visual,3.16,3.82,1.65,6,2.92,07/23/2019
2507,BIS,170.0,A,Mary,McGuire,AU,18.0,4.03,4.0,4.64,4.22,4.68,4.43,4.4,cliffski@outlook.com,f0J?KM_C5^,64.51,0.98,United States,Los Angeles,no,powerpoint driven,3.99,1.39,0.81,1,1.63,09/30/2018
2508,BIS,170.0,A,Mary,McGuire,SP,19.0,3.32,3.28,3.38,3.32,3.95,3.79,3.29,singer@live.com,Q6nM1gl@8p,13.49,2.64,United States,Portland,yes,alternative resource heavy,3.48,2.3,1.42,6,4.08,05/26/2019
2509,BIS,170.0,A,Mary,McGuire,WI,19.0,3.67,3.63,4.0,3.9,4.04,3.75,3.35,parksh@aol.com,3z9AG7*PS9,25.34,4.66,United States,San Francisco,no,group work focused,0.53,3.89,0.25,6,0.57,01/31/2019
2510,BIS,170.0,B,Mary,McGuire,SP,19.0,3.79,3.96,4.05,3.8,4.1,3.86,3.95,jsbach@msn.com,3@~U3J5the,78.22,4.74,United States,Bellevue,no,online,4.56,3.89,0.46,4,1.5,05/26/2019
2511,BIS,170.0,B,Mary,McGuire,AU,18.0,3.64,4.21,4.0,3.75,4.31,3.81,3.71,parsimony@outlook.com,l5xVu94Q4i,71.95,0.14,United States,Los Angeles,yes,alternative resource heavy,4.94,3.12,2.23,9,2.05,09/30/2018
2512,BIS,175.0,A,Stuart,Streichler,AU,18.0,3.86,3.8,4.33,3.8,3.67,3.63,3.38,alfred@comcast.net,ih37x2Kwg+,51.02,1.94,United States,Issaquah,no,online,0.99,4.69,1.99,14,3.9,09/30/2018
2513,BIS,175.0,A,Stuart,Streichler,SP,19.0,3.0,2.25,4.0,3.0,3.75,3.0,3.0,mschilli@gmail.com,LYH2g7h438,5.05,0.49,United States,Issaquah,yes,problem based,0.85,2.14,2.56,11,3.5,05/26/2019
2514,BIS,175.0,A,Stuart,Streichler,WI,19.0,3.88,4.0,4.25,4.25,4.0,4.17,3.5,reziac@mac.com,7CS*T6%!w@,8.4,0.67,United States,Boston,no,visual,1.51,1.78,1.58,15,2.15,01/31/2019
2515,BIS,178.0,A,Kristine,Mroczek,SP,19.0,4.03,4.3,4.56,4.32,4.21,4.06,4.23,webinc@att.net,Ou_P=2q$9@,74.88,2.23,United States,Issaquah,no,problem based,3.21,2.07,0.17,4,0.25,05/26/2019
2516,BIS,178.0,A,Min,Tang,AU,18.0,4.67,4.55,4.84,4.77,4.64,4.55,4.76,smeier@hotmail.com,S1odHvb02n,95.77,1.42,United States,Seattle,yes,problem based,0.0,4.82,1.04,5,2.86,09/30/2018
2517,BIS,181.0,A,Loren,Redwood,AU,18.0,3.45,3.33,3.6,3.6,3.83,3.36,3.43,ghost@verizon.net,uj**U8TAz6,76.44,1.14,United States,Boston,no,visual,2.13,4.42,1.76,7,4.24,09/30/2018
2518,BIS,181.0,A,Loren,Redwood,WI,19.0,3.6,3.75,3.88,4.0,4.17,3.75,4.1,chlim@sbcglobal.net,DmD_8z-6~f,83.58,1.92,United States,Los Angeles,yes,group work focused,3.76,1.67,4.56,14,1.48,01/31/2019
2519,BIS,193.0,A,Robert,Trumbull,SP,19.0,3.4,3.4,3.5,3.28,3.92,3.58,3.23,kingma@verizon.net,9P@dBqTJYz,67.92,2.86,United States,San Francisco,no,visual,0.06,3.29,4.9,1,4.4,05/26/2019
2520,BIS,193.0,A,Robert,Trumbull,WI,19.0,3.56,3.67,3.86,3.58,3.81,3.42,3.56,howler@verizon.net,KLs?Cq9*LQ,51.61,1.57,United States,Portland,no,problem based,1.42,1.5,3.18,5,1.27,01/31/2019
2521,BIS,204.0,A,Min,Tang,SU,19.0,4.81,4.86,4.86,4.86,4.86,4.75,4.5,cgarcia@msn.com,Oubb193szp,64.87,3.02,United States,San Francisco,no,alternative resource heavy,2.02,2.67,4.84,5,1.24,07/23/2019
2522,BIS,204.0,A,Kristin,Gustafson,AU,18.0,4.14,4.17,4.5,4.5,4.25,3.94,3.93,bjoern@mac.com,e=6YXtu&_4,34.87,3.28,United States,Boston,no,industry example based,1.5,3.89,3.46,10,1.81,09/30/2018
2523,BIS,204.0,A,Min,Tang,SP,19.0,4.5,4.3,4.58,4.5,4.36,4.1,4.25,mxiao@att.net,939O!CfM=m,48.94,0.46,United States,Los Angeles,no,visual,3.01,2.35,2.99,6,2.34,05/26/2019
2524,BIS,206.0,A,Alice,Pedersen,WI,19.0,4.42,4.66,4.83,4.74,4.83,4.61,4.7,quantaman@mac.com,28n_oCOEfG,68.9,0.7,United States,Bellevue,no,powerpoint driven,2.48,2.12,0.11,6,1.39,01/31/2019
2525,BIS,207.0,A,Louise,Spiegler,AU,18.0,4.22,4.15,4.73,4.62,4.44,4.27,4.11,carmena@yahoo.com,6V8h2MYEsN,20.5,4.36,United States,Seattle,no,industry example based,3.17,0.74,0.97,4,2.47,09/30/2018
2526,BIS,209.0,A,Deborah,Caplow,AU,18.0,2.9,3.0,4.5,4.17,4.1,4.0,3.5,ryanvm@me.com,30x9HPd0-8,18.93,4.19,United States,Boston,no,group work focused,3.74,0.0,1.56,13,4.12,09/30/2018
2527,BIS,209.0,A,Deborah,Caplow,WI,19.0,2.63,3.08,3.0,2.67,2.88,3.13,2.8,parents@yahoo.com,0isqUwc6MN,30.57,4.68,United States,Los Angeles,no,powerpoint driven,2.68,2.18,3.38,15,3.58,01/31/2019
2528,BIS,209.0,B,Anida,Ali,WI,19.0,4.3,4.38,4.59,4.59,4.59,4.25,4.0,pfitza@comcast.net,8iH^0BPf0-,41.91,2.18,United States,Boston,no,problem based,2.65,4.96,1.53,4,3.75,01/31/2019
2529,BIS,216.0,A,Jed,Murr,WI,19.0,3.75,3.93,4.5,4.59,4.5,3.83,3.5,sthomas@hotmail.com,1rY6u14@B7,77.68,4.49,United States,Bellevue,yes,visual,4.39,0.6,3.9,14,1.39,01/31/2019
2530,BIS,217.0,A,Denise,Vaughan,AU,18.0,4.18,4.13,4.76,4.63,4.57,4.23,4.23,techie@icloud.com,9Y2ojsGR1l,95.98,4.73,United States,Los Angeles,no,powerpoint driven,3.08,1.52,3.64,7,1.14,09/30/2018
2531,BIS,220.0,A,Wadiya,Udell,SP,19.0,4.63,4.63,4.86,4.8,4.92,4.72,4.8,wonderkid@comcast.net,R_b?JEV9e!,85.97,1.83,United States,Boston,yes,powerpoint driven,3.14,0.77,2.66,1,0.23,05/26/2019
2532,BIS,220.0,A,Lauren,Lichty,SU,19.0,4.89,4.71,4.89,4.89,4.81,4.89,4.81,afifi@live.com,s3oqY2~Y6&,15.65,0.89,United States,Boston,no,visual,0.05,2.54,2.66,11,0.61,07/23/2019
2533,BIS,220.0,A,Wadiya,Udell,AU,18.0,4.83,4.83,4.88,4.79,4.79,4.83,4.79,skaufman@live.com,Z~7731RX$G,72.95,3.33,United States,Issaquah,no,alternative resource heavy,2.17,1.24,0.79,8,2.57,09/30/2018
2534,BIS,221.0,A,Thea,Tagle,AU,18.0,3.88,3.8,4.4,4.2,4.0,3.67,4.19,multiplx@att.net,lGpGYq41Y4,96.48,2.59,United States,Bellevue,no,industry example based,2.67,3.68,4.96,6,3.83,09/30/2018
2535,BIS,224.0,A,Karisa,Butler-Wall,SU,19.0,4.89,4.82,4.86,4.89,4.86,4.78,4.82,tattooman@aol.com,6sBeFXli=#,6.01,1.11,United States,Boston,yes,industry example based,1.46,1.61,1.65,13,2.18,07/23/2019
2536,BIS,224.0,A,Karisa,Butler-Wall,WI,19.0,4.63,4.53,4.73,4.76,4.77,4.67,4.38,msloan@hotmail.com,ptCDnyMvyp,73.69,0.67,United States,Seattle,no,problem based,1.45,1.85,2.08,4,1.66,01/31/2019
2537,BIS,227.0,A,Julie,Shayne,SP,19.0,4.56,4.67,4.71,4.67,4.75,4.67,4.33,miami@icloud.com,Ht$&0ForMh,45.06,3.98,United States,Boston,no,alternative resource heavy,2.79,0.92,2.55,9,2.34,05/26/2019
2538,BIS,232.0,A,Baaska,Anderson,AU,18.0,3.72,3.83,4.0,3.72,3.8,3.5,4.06,mjewell@att.net,TaU^Jb9PH5,86.56,0.68,United States,Los Angeles,no,powerpoint driven,3.58,2.75,3.83,10,1.27,09/30/2018
2539,BIS,232.0,A,Baaska,Anderson,SP,19.0,4.19,3.86,3.95,3.89,4.11,3.75,4.5,arandal@mac.com,tb&4MH3B2I,83.86,3.57,United States,Issaquah,no,alternative resource heavy,3.34,0.35,2.96,7,4.92,05/26/2019
2540,BIS,232.0,A,Baaska,Anderson,WI,19.0,4.55,4.55,4.55,4.55,4.69,4.55,4.69,kodeman@yahoo.ca,mRt&8O6uwl,51.65,0.68,United States,San Francisco,no,group work focused,1.74,1.75,3.57,10,0.7,01/31/2019
2541,BIS,233.0,A,Lauren,Berliner,SP,19.0,4.45,4.29,4.61,4.61,4.72,4.33,4.54,jonas@live.com,0&W~$g~iP+,11.02,0.18,United States,Issaquah,no,visual,4.4,0.77,1.01,4,1.68,05/26/2019
2542,BIS,235.0,A,Peter,Brooks,SU,19.0,4.33,4.13,4.38,4.33,4.38,4.63,4.33,doche@verizon.net,i@0Y1r50KT,95.45,1.17,United States,Boston,no,industry example based,3.85,4.89,1.04,5,4.6,07/23/2019
2543,BIS,235.0,A,Min,Tang,WI,19.0,4.47,4.53,4.69,4.61,4.71,4.61,4.57,ganter@yahoo.ca,aCR^4&0*gG,39.55,2.45,United States,Boston,yes,online,0.83,1.45,2.52,7,3.96,01/31/2019
2544,BIS,235.0,A,Min,Tang,AU,18.0,4.68,4.65,4.79,4.74,4.74,4.46,4.61,jmmuller@verizon.net,PRmLzg?hs8,8.86,4.41,United States,Los Angeles,no,problem based,0.64,3.64,3.35,11,1.21,09/30/2018
2545,BIS,236.0,A,Mark,Chen,SU,19.0,4.13,4.38,4.56,4.38,4.67,4.38,4.0,chance@live.com,v6d*-ic1tb,45.95,3.11,United States,San Francisco,yes,powerpoint driven,1.54,4.47,4.98,4,2.42,07/23/2019
2546,BIS,236.0,A,Mark,Chen,SP,19.0,4.5,4.38,4.7,4.5,4.61,4.07,4.33,lauronen@att.net,53#udaumLf,40.54,2.15,United States,Bellevue,yes,group work focused,3.97,2.14,2.32,12,4.59,05/26/2019
2547,BIS,236.0,A,Mark,Chen,AU,18.0,4.1,4.0,4.5,4.5,4.0,4.0,4.25,meinkej@msn.com,MV5#5SLt06,41.25,3.09,United States,San Francisco,no,alternative resource heavy,2.91,0.96,3.23,7,4.69,09/30/2018
